real_name,column_height,diffusion_coef,ellipse_major_axis,ellipse_minor_axis,tgsd_mean,tgsd_sigma,total_erupted_mass,wind_direction,wind_speed
629,21781,2550.15,9080.42,8036.54,3.33794,1,3.30872e+10,211.206,7.31913
630,19115.2,5753.85,6771.21,11828.9,-4.23069,1,4.0612e+09,218.638,4.57511
631,25000,6767.07,12824.7,11366.9,-1.5339,1,6.99162e+09,215.449,5.09637
632,19914.4,2130.73,14370.4,15000,-2.52884,1,9.27028e+09,223.733,4.59737
633,20280.8,6578.7,12563.4,12595.6,-0.534906,1,7.09312e+09,219.669,8
634,17747.7,9740.77,13657,9278.04,-1.57326,1,3.30569e+09,216.502,5.75223
635,22085.5,5498.98,15000,12119.7,-2.43202,1,6.82642e+09,214.504,3.56988
636,20528.6,7987.41,14074.8,10202.5,-1.21016,1,9.96163e+10,218.257,2.87944
637,20480,3568.25,10303.6,14272.9,-0.0867293,1,4.19131e+10,208.719,1.24176
638,23170.2,10000,11238.7,10419.2,0.857028,1,3.15288e+10,220.62,2.75258
639,20351.1,5877.17,8916.07,13628.4,2.57291,1,4.02574e+10,216.983,5.11263
640,18997.7,10000,12254.1,11187.5,-2.06048,1,3.62833e+10,215.694,3.39119
641,24177.5,7264.16,13045,13355.1,-1.11638,1,9.09571e+09,214.574,3.782
642,20869.2,8761.11,15000,11461.9,-3.11383,1,3.52311e+09,218.26,2.1982
643,21698.3,7838.57,10919.6,9198.92,-5,1,5.1168e+09,215.975,3.88724
644,25000,2056.33,12802.1,10917.6,-0.488172,1,1.60906e+10,221.618,8
645,20554.1,3333.65,8410.31,11841.4,-5,1,7.21344e+09,220.883,5.66703
646,18040.5,5777.67,13454.4,7901.13,0.679721,1,1.23207e+10,208.398,7.01129
647,22818.7,2363.79,14333.2,11673.2,0.999604,1,1.91985e+10,223.458,8
648,23576.5,9631.79,11248.7,11457.4,-5,1,1.10605e+09,216.258,8
649,25000,2871.8,12337.1,14538.7,-3.32957,1,1.04062e+10,217.206,2.97654
650,20413.7,6243.53,9096.07,12607.1,-1.56721,1,3.26454e+10,215.523,3.32971
651,19357.2,4861.86,8721.94,9530.89,-1.49864,1,7.09572e+09,207.918,3.41811
652,18375.2,2734.64,14950.1,15000,-5,1,2.37332e+10,210.353,6.48309
653,19241,8793.32,13853,12702.2,-3.95135,1,2.10318e+10,208.904,3.0131
654,21319.1,2909.88,15000,14623.1,-0.378309,1,3.9184e+10,218.089,5.73245
655,20074.5,3206.4,11267.5,13655.4,0.296269,1,3.1263e+10,212.411,8
656,20279,3975.67,13252.1,10166.7,-0.685951,1,1.632e+09,218.441,6.03709
657,16701.3,6555.3,15000,11685.6,1.30242,1,4.10845e+09,210.439,4.74469
658,21536,4037.72,15000,8430.98,0.234586,1,1.1747e+10,215.998,3.45558
659,22992.4,3040.19,8221.72,8743.14,-1.71577,1,7.5202e+09,218.487,3.43136
660,25000,5044.47,6499.83,15000,-2.43705,1,2.51397e+09,216.51,6.92255
661,21048.4,10000,10704.4,11287.8,-1.98856,1,1.03989e+10,217.495,3.41227
662,21122.5,5287.95,10450.6,9741.02,-2.57325,1,2.71513e+09,210.82,6.89801
663,20015.9,5265.22,10570.2,12075.2,-1.38635,1,3.29543e+09,217.286,5.92726
664,20043.8,3336.79,11640.4,12891.3,0.988829,1,2.77864e+10,219.534,7.37695
665,18798.7,3284.03,8514.83,7990.92,-0.681681,1,4.41766e+09,220.382,4.11219
666,19432.7,9697.86,15000,13690.1,-1.44565,1,5.13268e+09,215.915,8
667,24324.6,9109.29,14593.7,8513.54,-0.958347,1,3.61292e+09,209.188,3.6837
668,19285.9,5287.86,9853.59,13253.5,0.744068,1,9.57907e+09,216.148,5.66445
669,25000,2630.67,9744.95,11438.2,-2.25368,1,1.00812e+10,218.31,5.01613
670,21608.1,7103.5,12916.6,11372.5,-2.04191,1,4.10501e+09,206.997,5.64136
671,22504.4,4323.02,10108.9,8175.48,0.140592,1,2.40205e+09,219.345,4.56626
672,20559.5,8139.03,8286.55,14919,-0.63284,1,1.19404e+10,222.49,5.33918
673,23979.4,10000,8444.84,11517.1,-3.59935,1,1.4769e+10,214.82,8
674,20271.3,4322.09,12081.5,13135.1,-0.709188,1,2.16856e+10,223.037,2.99015
675,21817.6,4143.79,13006.8,15000,-2.03218,1,2.57079e+09,220.747,5.29823
676,20113.2,5403.72,9927.31,11409.5,-3.14446,1,1.03596e+09,222.233,2.22852
677,20104.9,6230.14,13289.8,11761.4,-1.38182,1,1.19691e+09,220.332,4.24415
678,24462.3,4260.18,10987.6,10598.4,-1.71019,1,1.19412e+10,219.977,8
679,20360,4062.75,9611.78,15000,-2.79706,1,5.55851e+10,210.279,3.31447
680,20179.9,2993.83,14101,10341,-0.415855,1,9.20727e+09,208.642,2.93948
681,24509.8,1297.16,14213.6,13848.9,-3.63389,1,1e+09,220.424,3.97484
682,22089.1,3719.71,9556.16,13962.5,-3.64097,1,9.15858e+09,209.082,1.7797
683,17669.6,5752.23,12183.5,14692.4,-0.261705,1,3.5172e+09,216.936,3.18413
684,18348.9,8101.49,11387.2,11656.9,2.76321,1,1.33902e+10,221.14,7.18272
685,17225.7,5915.6,8703.76,12459,3.09202,1,4.62051e+09,217.174,8
686,23246.2,3736.79,11609.9,11659.6,-3.10043,1,2.93282e+09,216.28,3.40036
687,19085.1,3544.01,14856.9,8759.34,-2.01405,1,1.87941e+09,216.968,3.35667
688,15413.9,3973.71,10931.1,14252.9,-0.978129,1,3.21411e+09,213.79,8
689,23805.7,4994.95,11193.6,12350.8,1.62413,1,1.62701e+09,219.067,4.8751
690,19997.1,6748.32,7501.72,15000,0.642236,1,1.35595e+09,215.322,8
691,21102.6,10000,11162.9,9456.4,-4.90635,1,1.28085e+10,211.503,1.87668
692,21795.7,4270.22,12014.6,10852.8,-3.7784,1,1.53626e+10,214.356,7.11001
693,17587,4319.09,11841.3,7690.58,-3.27332,1,4.14959e+09,211.565,6.11467
694,24139.7,10000,11396.8,7925.77,-3.21701,1,1.92958e+10,217.254,2.51102
695,19939.6,2884.3,9088.75,8734.89,-0.134978,1,5.46094e+09,214.462,4.76984
696,18293,3635.98,15000,10248.8,-2.34208,1,7.15633e+09,218.123,3.6771
697,19524.5,5389.77,10319.1,11105.2,-2.37228,1,3.55591e+09,214.238,2.56554
698,20195.6,3774.53,9803,14504.3,-3.76216,1,7.32694e+09,211.506,2.119
699,21240.8,10000,8786.03,8461.21,-5,1,3.88364e+10,219.764,5.93316
700,18198.8,3986.23,12698,9145.82,-4.38367,1,2.95111e+09,214.921,8
701,23695.1,3474.22,13347.2,9759.26,-2.80328,1,1.98748e+10,210.114,2.89361
702,25000,8046.71,10192.9,15000,2.06842,1,2.63961e+10,210.808,3.34775
703,24711.2,4487.54,8697.85,13830.1,0.999428,1,1.96923e+10,216.813,2.42076
704,25000,5703.1,11240.7,10150.1,0.810633,1,2.14775e+10,220.162,7.57059
705,21157.7,6617.4,12097,10877.7,-1.81746,1,1.09727e+10,205.598,8
706,17401.1,4537.8,8570.34,14763.1,-1.07832,1,3.93649e+10,213.075,8
707,19961.7,10000,10350.9,11289.9,-0.267645,1,7.92012e+09,209.347,2.63803
708,19392.6,6372.83,13787.1,11950.6,2.06142,1,1e+11,213.935,2.17944
709,21390.2,2951.7,9586.05,12470.5,1.24207,1,1.97836e+10,212.862,1.73601
710,25000,9043.93,15000,15000,-1.06279,1,2.35923e+09,218.005,3.26603
711,25000,4396.82,8891.95,15000,-2.2738,1,8.81961e+09,210.472,1.8369
712,19459,8889.94,9595.96,12650.9,1.37067,1,5.47915e+09,217.694,8
713,25000,3129.42,13607.5,11782.8,-5,1,1.77133e+10,213.333,6.82039
714,24888.6,5485.41,11594.3,9550.61,0.0820511,1,1.83902e+10,222.273,4.84964
715,22464.6,8757.57,6918.36,9145.27,-4.2241,1,1.0943e+10,208.622,4.2675
716,24191,3585.55,10400,11950,-3.14135,1,1e+11,219.185,2.76763
717,21774,8177.22,14650.5,13334.6,-1.78196,1,3.8337e+10,216.583,6.12451
718,25000,9456.91,12724.6,8307.65,-0.151377,1,3.06892e+09,212.399,8
719,17678.9,4882.83,9994.67,8809.74,3.80016,1,7.39756e+09,213.015,8
720,24839.3,4346.18,11585.2,15000,-0.0992552,1,6.95168e+09,219.292,7.27903
721,21792.5,4196.65,9227.51,6975.06,0.0502532,1,1.43482e+10,219.533,6.71318
722,25000,4071.38,10536.1,10277,-5,1,1.08357e+10,217.519,8
723,24479.1,3226.52,11300.3,12326.8,-4.25586,1,8.82663e+09,225,8
724,25000,1878.07,10546.3,14409,-2.84008,1,2.30637e+10,213.452,2.12998
725,24560,4619,10073.6,15000,-1.07215,1,1.49549e+10,209.846,7.9162
726,19760.8,3742.61,15000,9136.15,-0.855326,1,6.78683e+09,218.684,2.63622
727,24854.5,10000,12082.9,8347.5,-1.1274,1,9.02385e+09,216.335,8
728,18423.6,8217.74,13159.8,8676.39,-5,1,7.33202e+10,219.005,6.30418
729,18592.2,1954.31,12031.2,15000,-5,1,6.78229e+09,224.517,5.20152
730,18071.7,6834.93,11986.3,12262.3,4.47587,1,2.38183e+09,212.754,7.9906
731,25000,7243.31,11059.5,13860.9,-1.63797,1,3.82472e+09,222.158,3.00587
732,18162.5,4074.83,14640.4,12867.6,-2.4716,1,1.00803e+10,214.755,8
733,16277.6,10000,10779.2,15000,1.88389,1,7.5624e+09,224.229,5.29585
734,21131.8,3774.88,11137.1,13809.9,-4.77721,1,6.01547e+10,213.385,5.0834
735,21097.2,6034.19,11426.9,10289.2,-1.22916,1,1.90283e+09,211.141,8
736,19712.9,4134.13,10086.9,9208.32,-1.39741,1,6.36991e+10,208.41,4.56295
737,23537.9,3858.42,9000.18,14780.1,-0.053915,1,8.59544e+09,219.76,6.01346
738,23649.6,3440.04,8522.19,11028.9,-2.05419,1,1.95924e+10,223.48,3.14761
739,24295.2,2584.52,8977.44,12272.7,-3.05582,1,1.36726e+10,218.443,1.77659
740,20828.5,10000,12087.9,9744.57,-1.46917,1,8.38936e+09,225,3.98136
741,23149.8,2573.53,10562.7,9023.84,1.27044,1,1.93852e+09,218.541,1.45273
742,17786.9,5935.67,12232.6,15000,1.1346,1,5.23732e+09,225,5.71873
743,23341.6,10000,12473.5,13237.9,-4.01244,1,1.14924e+10,213.51,2.87279
744,23576.1,10000,13522.1,13037.3,-1.67574,1,1.31997e+10,218.527,2.73168
745,20951.6,1685.26,7359.62,13640.8,-5,1,1.26222e+10,223.545,4.15098
746,23263.6,9210.33,12649.9,11025.9,-4.62046,1,2.26482e+10,212.965,3.41292
747,18815.5,3594.49,11546.6,13975.7,-0.85788,1,8.92013e+09,215.208,1.08384
748,23745.4,5926.46,11435.4,9458.95,-1.24555,1,7.34389e+09,222.319,5.30449
749,25000,1786.4,11674.8,12184.8,1.24838,1,2.52286e+10,217.798,4.71223
750,15786.3,3480.68,15000,9787.07,-3.65994,1,1.33515e+09,208.904,4.92937
751,16157.6,5713.36,9521.59,11376.7,0.244245,1,1.00411e+10,216.572,5.22273
752,20710.6,7731.33,12250.2,13093.8,-4.40094,1,6.13014e+09,208.274,6.16517
753,22466.8,5907.48,12228.5,12684.7,-2.61961,1,3.79489e+10,215.207,5.45246
754,16998.5,2150.29,12753.5,10489.1,-2.53501,1,8.49642e+10,225,4.48231
755,20602.9,5536.03,11043.2,13785.2,1.42984,1,3.37793e+09,220.27,8
756,18104.4,3953.5,12147.3,12576.4,-3.69304,1,7.45193e+10,218.292,6.19965
757,19730.4,9019.89,10942.5,11248.1,0.389842,1,2.1229e+10,216.719,2.28374
758,22037.7,6274.25,10759.6,12757.2,-5,1,1.62647e+10,215.142,8
759,16478,10000,14180.8,11401.9,-5,1,2.236e+10,212.486,1
760,21837,4608.13,10392.6,15000,1.61741,1,2.50535e+10,216.807,3.3176
761,25000,10000,15000,12735.4,-5,1,1.25113e+10,217.154,5.615
762,15564.1,7291.06,10782.6,13881.5,2.73214,1,2.15802e+10,220.187,2.68894
763,23533.5,5693.68,9061.63,9219.53,-1.86284,1,9.60321e+09,212.814,8
764,19498,2621.49,9768.62,13081.5,3.16371,1,2.87183e+10,221.794,5.16666
765,19083,9980.13,14210.7,11196,-2.62476,1,9.23842e+09,220.175,6.81044
766,23068.6,4841.52,10075.1,9931.36,-4.96705,1,1.77921e+10,213.778,2.62163
767,21624,10000,11347.4,11179.8,-0.599908,1,2.8048e+09,216.47,3.44429
768,25000,7150.6,15000,12707.2,-3.11957,1,1.38525e+10,210.477,8
769,22248.7,9183.44,12039.4,11310.9,-0.43496,1,2.36738e+10,211.034,5.59896
770,22446.8,3730.36,9750.6,6795.51,1.00884,1,1.33586e+10,219.116,2.72292
771,22629.5,4902.78,15000,10896.2,-1.95372,1,2.44405e+09,218.99,2.73951
772,20263.7,3169.2,10930.1,10333.1,-3.30454,1,5.8408e+09,218.351,3.13366
773,18555.8,8538.77,13057.4,8241.5,1.46823,1,6.28337e+09,222.2,5.84214
774,21503.5,1767.4,14424,12846.7,0.543577,1,1e+11,213.6,3.65107
775,18318.3,8187.72,14137.9,10380.3,-1.86262,1,1.06361e+10,214.412,4.55729
776,24989.1,7743.04,15000,10868.4,-2.94385,1,1.06067e+10,208.154,4.38551
777,20146.2,4407.15,12860.7,9978.06,-1.73611,1,9.19413e+09,220.294,4.36278
778,20981.4,4315.21,10126.2,13692.5,-3.96188,1,1.82883e+10,217.931,2.25698
779,20071.7,6086.54,12537,13089.7,-5,1,9.58781e+09,214.67,2.99124
780,23259.4,3373.1,14623,15000,1.88023,1,9.0487e+09,223.686,2.5122
781,18665.1,3985.96,8086.03,11155.1,-3.71999,1,4.98629e+09,217.363,4.83942
782,19112.9,4853.3,11561.2,15000,-5,1,3.38728e+09,212.237,4.08075
783,19407.6,3974.16,13309,8461.8,-4.40762,1,8.00515e+09,213.817,2.18727
784,22418.3,6246.94,12394.2,14678.2,-2.73137,1,4.89932e+09,217.5,5.71119
785,18857.8,9860.44,10767.3,11225.4,-2.65457,1,6.31404e+09,225,8
786,23183.3,5638.85,7837.67,12286.1,-0.76118,1,4.7435e+09,219.108,5.4043
787,25000,3646.05,13851.2,11991.7,0.33936,1,1.29301e+10,219.43,6.8193
788,22032.2,7294.72,9637.77,15000,-2.45706,1,4.07739e+09,216.398,6.25656
789,19486.1,10000,12123.3,15000,-0.17635,1,2.77638e+09,214.879,3.58443
790,22245.8,10000,10786,8686.09,-2.68645,1,6.06993e+09,214.913,2.32325
791,21676.3,7916.86,14224.5,8952.43,-1.90253,1,3.96667e+09,222.396,6.34677
792,18970.2,1503.54,15000,11823.6,-2.15384,1,2.81626e+09,212.803,7.21173
793,22454.8,6632.01,9315.5,13079.3,-1.08332,1,2.48974e+09,218.461,3.33902
794,25000,10000,14576.9,9164.59,-2.23508,1,3.4656e+10,210.92,8
795,19062.2,4702.03,10872.3,8893.08,4.31927,1,1.80366e+10,221.313,4.32314
796,24574.9,2607.8,10750.1,7703.72,-3.56606,1,1e+11,206.318,5.95085
797,18999.8,7402.62,10980.7,15000,-3.63233,1,3.23163e+10,210.358,6.16409
798,18377.5,10000,11346,9184.28,-2.154,1,5.04921e+10,218.725,5.31126
799,21317,4411.28,11600.9,12915.7,-4.38167,1,2.10428e+10,222.043,3.49626
800,19898.7,8728.43,13072.8,15000,5,1,5.38112e+09,217.645,2.26343
801,23160.2,5446.12,12470.2,13149.4,-3.17241,1,1.0102e+10,221.417,1.87752
802,20382.1,5455.6,11959,15000,2.60208,1,3.96998e+09,224.755,4.16623
803,20608.3,5327.03,9971.09,10932,-1.71206,1,5.19633e+10,213.759,1.7291
804,20624.4,4898.51,8987.21,10025.1,-1.81502,1,7.01115e+09,214.586,3.57366
805,21438.5,3870.38,12688.2,7280.91,0.453356,1,4.22027e+10,218.445,6.05265
806,21282.6,1514.7,10583.3,11713.3,-5,1,2.45054e+10,211.24,2.63902
807,21125.1,7234.97,11983.9,9018.09,0.84098,1,2.63971e+09,222.971,1.84045
808,24766.4,2247.99,10198.3,8879.43,-5,1,1.8847e+09,215.55,1.65234
809,17546.2,4040.89,10894.3,12615.7,-3.67262,1,1.22352e+10,216.046,8
810,19268.3,3077.23,13132.4,11820.7,1.25653,1,1.04775e+10,216.715,5.56618
811,16277.3,3683.69,9493.29,14195.8,-0.582502,1,1e+11,216.692,5.20522
812,20028.1,8744.85,9677.96,11918.9,-5,1,2.40825e+10,211.15,5.18051
813,22666.3,8988.36,11856.5,10366.8,-2.86562,1,2.56061e+09,219.347,2.64236
814,19669.6,5076.71,11400.5,10445.1,1.92879,1,9.45168e+10,216.063,8
815,22627.5,5038.34,13161,12986,-5,1,8.35371e+09,225,5.44925
816,17723.8,7144.55,11199.7,15000,-3.93665,1,7.1799e+09,223.148,4.1456
817,20126.5,3961.24,13516.5,10570.5,0.368317,1,8.55099e+09,219.159,7.04369
818,19697.2,4089.21,13702,12245.3,-1.61433,1,1e+09,212.033,1
819,21309.7,2896.03,9854.75,10460.2,4.04738,1,3.93309e+09,211.749,3.20561
820,17872.9,1977.54,15000,11456.5,-1.39437,1,4.13436e+10,212.889,8
821,17784,9989.95,12870.4,12256.6,-4.61222,1,2.64144e+09,216.567,1.12755
822,21245.1,2992.08,10499.2,12680.6,-1.62428,1,3.25858e+09,208.718,5.67035
823,22387.2,10000,11497.7,6574.92,2.23038,1,1.45128e+10,222.55,4.31635
824,17341.4,10000,8243.04,8550.03,-1.44565,1,5.90282e+09,218.204,6.87079
825,17785.7,2873.35,11965.7,10877.2,-5,1,6.08369e+09,220.864,8
826,19730.6,10000,12216.8,10880.1,0.954179,1,3.02541e+10,208.17,4.5606
827,22948.7,4508.97,9440.34,9943.13,-5,1,4.14855e+10,212.987,8
828,20790.1,4231.51,14030.1,14907.8,1.63803,1,4.8607e+10,223.248,8
829,25000,5249.6,13735.4,9076.05,-5,1,8.15621e+09,215.923,3.62871
830,24996.7,9434.38,10991.3,7486.36,-2.81711,1,7.71368e+09,219.884,3.72735
831,22815.7,5919.31,9898.88,12916,-1.35435,1,8.71025e+09,214.238,8
832,23751.5,6726.31,12406.1,15000,-0.219944,1,5.38329e+09,217.69,7.28599
833,18669.8,10000,14533.7,13958.9,-5,1,3.11483e+10,212.773,8
834,21144.2,2858.85,7648.36,11959.7,-2.00775,1,1.82783e+09,211.72,2.0267
835,17157.3,3666.07,13747.5,14292.9,2.32632,1,7.74354e+09,217.703,2.77594
836,18384,10000,13522.9,8969.94,-0.951277,1,1e+09,223.784,5.45796
837,25000,5439.43,13638.3,14734.7,-5,1,6.26636e+09,215.832,8
838,22343.3,8557.36,15000,8909.02,0.817469,1,4.58873e+10,221.53,5.08672
839,21874.8,9928.07,15000,11705.9,2.89295,1,2.44549e+09,212.077,7.05209
840,17047.7,10000,10065.1,12938,-1.03688,1,3.3568e+09,211.087,4.75399
841,20545.6,3141.56,13545.7,9507.91,-1.26218,1,2.46035e+10,211.083,2.90067
842,21934.9,10000,14015.9,9469.17,-0.216157,1,1.6736e+09,217.356,4.5819
843,22924.4,4716.59,13531.1,8555.53,-2.44504,1,1e+09,215.824,7.13702
844,23052.1,1369.05,15000,12801.6,-0.619283,1,4.78977e+09,210.997,6.85675
845,22553.4,8917.6,14366.9,14149.9,-1.75749,1,3.59889e+10,221.524,5.01076
846,21448.3,10000,15000,11455.3,-5,1,9.90217e+09,224.509,3.28847
847,21635,4023.43,10979.2,8829.53,-3.95181,1,6.80723e+09,219.356,2.92922
848,25000,6811.38,13127.7,10771.7,-2.73468,1,7.61824e+09,212.813,8
849,20020.7,1731.32,9856.22,12657.2,0.785117,1,1.83999e+09,215.911,4.02607
850,19719.8,4205.92,15000,11394,-2.92764,1,6.98084e+10,212.544,3.63252
851,21923.3,10000,10303.9,11421.2,-0.598152,1,3.51173e+10,223.648,4.49348
852,24576.6,4321.38,12881.9,7060.13,-0.412394,1,2.13866e+10,213.66,3.2487
853,20937.5,4067.62,14135.9,13256.9,-3.03079,1,1.86502e+10,213.06,7.82137
854,23159.4,4534.03,13455.7,10387.1,-2.51019,1,1.47432e+10,208.555,7.03538
855,25000,4590.17,13429,10103.2,1.24666,1,1.3704e+09,211.379,5.1004
856,21398.7,10000,12299.9,13990.6,-2.15431,1,2.65936e+09,215.948,1.80771
857,25000,3884.26,13367.3,13774.7,0.942093,1,1.7659e+09,215.404,5.44657
858,19805.4,10000,12680.9,10151.9,-3.22456,1,4.81945e+09,206.881,4.51201
859,20625.5,4378.8,11002.5,9861.39,2.74909,1,9.16439e+09,216.93,1.69747
860,23416.8,10000,8989.35,10512.8,-1.75619,1,1.90349e+10,219.276,2.99364
861,18365,3767.15,8076.83,8893.15,1.88907,1,6.44825e+09,210.37,3.10469
862,22478.2,2827.83,9583.36,14459.6,0.784065,1,5.33405e+09,223.133,3.88871
863,25000,5313.93,11617.9,13011.3,-3.58022,1,5.35813e+09,210.69,5.37627
864,19516.8,5054.29,10669.4,14185.7,-0.776829,1,7.39863e+09,220.169,8
865,19539.9,9719.06,10232,9025.9,1.02979,1,4.84095e+09,209.489,4.07383
866,19010.4,6782.05,7145.02,11591.1,-2.02582,1,2.17819e+10,225,8
867,23181.3,4904.67,10902.6,10676.3,-2.96504,1,1.7881e+09,217.457,6.01968
868,17346.7,2297.6,11380.5,11376.3,-1.32105,1,7.18051e+09,217.075,6.26543
869,23415.9,10000,10840.4,8897.99,-5,1,1.48677e+10,223.136,4.27603
870,20637.8,4160.32,11825.7,8298.84,-4.77901,1,5.58092e+10,217.242,4.0987
871,23881.2,6641.48,9599.26,15000,3.1163,1,1.13366e+10,213.652,6.29612
872,18867.4,3966.65,15000,14213,1.26196,1,3.31561e+09,214.06,7.63138
873,25000,5236.39,12736,12695.2,-1.59556,1,6.09875e+09,211.361,8
874,21102.2,5843.53,11347.3,9874.28,-3.57875,1,1.75882e+10,216.17,3.99542
875,22603.9,6296.02,9824.68,12092.7,-3.69471,1,3.66845e+09,214.888,2.34649
876,16230.5,7440.87,9628.42,8210.17,1.90211,1,7.76262e+09,213.933,3.69304
877,18889.5,3948.67,15000,12666.9,-2.55223,1,2.36868e+10,210.778,8
878,20578,6682.41,15000,13270.3,-5,1,2.28964e+10,225,5.6211
879,16828.4,9570.07,10883.8,8607.69,-4.77127,1,1.92653e+09,212.319,3.37877
880,20832.5,3431.64,14526.2,11795.7,-2.90464,1,5.12779e+09,220.65,6.77322
881,21925.1,3090.85,11091,11039.8,-5,1,7.31757e+09,216.895,8
882,21885.2,10000,10071.6,14668.2,-5,1,9.75797e+09,213.485,8
883,19491.4,6881.18,11283.9,8273.01,-4.79247,1,9.30524e+09,208.54,8
884,22775.6,9229.88,13364,8389.08,-2.60879,1,6.28222e+09,215.54,6.11813
885,20312.1,8559.4,10402.8,13279.8,-5,1,8.9793e+09,216.735,3.59677
886,23678.9,4332.74,15000,10260.4,0.265293,1,2.38301e+10,216.61,4.61744
887,21693.6,2780.72,14527.8,10945.5,-5,1,9.61418e+09,215.637,3.35424
888,20593.3,7637.43,13311.2,13322.7,-3.4853,1,9.11351e+09,211.278,2.19872
889,25000,3533.01,10930.2,10766.6,-5,1,1.0025e+10,217.181,5.80974
890,23203.2,4594.62,11663.3,8888.52,-1.05831,1,7.27578e+09,218.64,7.63073
891,22275.7,3335.87,8102.27,12723.3,-1.03655,1,2.80186e+10,215.917,2.74705
892,16793.9,6291.55,15000,10762.3,-0.380056,1,2.27688e+10,216.917,2.93881
893,20228.6,10000,11356.4,9149.49,-2.32262,1,6.8438e+10,219.632,4.6243
894,22093,7765.21,14521,10958,-0.60483,1,4.20356e+09,220.589,1.56035
895,21929.4,5474.47,15000,13115.7,0.465656,1,1.43241e+10,216.34,6.49434
896,21510.9,7222.2,12425.7,11267.6,-0.443608,1,8.1923e+09,205.295,2.579
897,20895.5,4838.29,8479.54,10881.4,-5,1,7.24376e+09,216.212,3.84542
898,19672.3,4458.91,11381.6,12217.9,-2.64759,1,1.61345e+09,220.419,5.49422
899,19181.6,8103.24,8145.85,15000,-4.04981,1,2.14801e+09,215.539,2.61411
900,18596.2,8757.27,12095.7,14524,-1.11991,1,7.978e+09,211.048,3.49029
901,18666.1,9465.02,15000,8871.24,-2.77248,1,1.28757e+10,219.692,5.78816
902,24805.3,5922.33,14366.3,9751.32,3.02546,1,1e+09,217.734,8
903,18376.8,3459.46,12666,11917.1,-1.36091,1,8.42365e+10,220.98,2.73408
904,25000,7140.46,9764.41,10922.5,-1.62135,1,4.50805e+09,214.477,4.14641
905,23328.2,2919.43,13396.4,15000,1.76056,1,5.02351e+09,207.725,3.89556
906,16525.6,5638.02,12498.8,8781.79,1.3041,1,1.02405e+10,214.36,6.70241
907,23695.6,9247.3,15000,11336.6,0.939179,1,4.85623e+10,214.165,5.74139
908,17706.4,7607.03,15000,12704.5,-3.068,1,2.77739e+09,215.252,7.00333
909,19764.8,3808.13,12203.2,14794.3,-1.27609,1,1.57381e+10,223.688,8
910,19428.3,2231.82,10600.5,14494,-5,1,4.21596e+10,217.856,4.60996
911,19961.7,8747.43,10016.2,8059.77,-3.56279,1,7.4069e+09,217.569,4.86538
912,23145.4,9064.47,10535.6,12423.6,-4.05275,1,1.6951e+10,219.375,2.11492
913,20255.8,3083.7,9284.01,9488.18,-0.950897,1,5.5132e+09,217.33,2.57401
914,20829.4,6197.39,9051.59,15000,-1.44911,1,7.26464e+09,210.79,4.09292
915,21091,7242.68,13318,7906.7,-1.20871,1,1.45097e+09,224.771,5.79648
916,17915,5234.67,10468.5,9890.09,-2.33697,1,1.1711e+09,214.541,2.8273
917,22295.6,10000,15000,9956.21,-0.84277,1,1e+09,215.792,5.91475
918,21437,4614.55,10361.3,11151.6,-2.32046,1,2.62913e+10,205.9,3.54565
919,18700.4,2888.78,12005.2,11380.1,-4.77704,1,3.11425e+09,215.779,6.62744
920,15265.1,3762.77,15000,11817.5,2.06124,1,7.71525e+09,212.652,5.24716
921,23217.6,4613.77,9055.69,11516.4,0.0192285,1,4.05485e+09,215.429,6.84741
922,25000,9877.17,15000,10791.7,-4.90253,1,1.94355e+10,215.633,2.35048
923,22954,10000,9880.38,15000,0.64894,1,7.25983e+09,211.498,6.90823
924,20593.4,2396.06,6666.84,12083.4,-0.123326,1,2.4148e+10,215.886,6.72002
925,25000,7028.86,15000,11636.8,-5,1,4.98802e+09,217.523,3.18569
926,18965.2,2732.86,15000,9601.34,-2.63781,1,2.03922e+09,219.704,3.4098
927,21839.4,10000,12718,10263.1,-3.49171,1,1.67355e+10,216.593,2.81804
928,25000,10000,6703.81,10175.1,1.24924,1,6.66378e+09,211.153,3.45351
929,25000,10000,12592.5,10063.2,-3.75665,1,3.68683e+09,215.246,2.90648
930,20252.7,2171.27,9993.17,13370.8,4.39232,1,7.74551e+09,211.812,8
931,23133.2,2614.34,14542.1,10922.5,-0.811957,1,8.14553e+10,212.14,3.33064
932,22709.1,3172.37,10909.2,12256,-0.117576,1,1e+11,217.756,8
933,21781.8,10000,10894.3,9716.68,-2.64397,1,3.00857e+09,225,4.38292
934,21870.8,4305.61,12452.5,12082.8,-1.77691,1,2.25442e+10,213.182,6.5238
935,23310.5,10000,15000,12129.2,0.15523,1,6.19579e+09,216.751,5.9661
936,24167.7,4816.77,14090.6,8715.14,-0.196338,1,1.71799e+10,215.357,8
937,18504.8,7757.53,11646.6,14857.4,-4.18806,1,2.40517e+09,222.381,8
938,20677,3635.62,10533.9,11908.9,-0.9514,1,3.13914e+09,212.228,2.65228
939,19407.1,3450,8153.34,13107.8,-1.26497,1,1.06699e+10,212.757,6.50859
940,23631.1,6188.32,10780.7,15000,2.66297,1,5.23957e+10,225,4.0163
941,25000,5137.93,13071.9,10960.8,-5,1,2.6027e+10,210.428,5.55386
942,18772.2,4498.99,6605.88,11738.2,-2.54419,1,3.0107e+10,213.493,8
