real_name,column_height,diffusion_coef,ellipse_major_axis,ellipse_minor_axis,tgsd_mean,tgsd_sigma,total_erupted_mass,wind_direction,wind_speed
5288,19247.7,6109.27,9325.99,9325.99,-0.109495,1,6.6376e+10,216.159,20
5289,27670.6,3021.96,25000,25000,-4.3855,1,1.50571e+11,222.284,1.0249
5290,30529.4,4100.14,9922.82,9922.82,-0.968224,1,4.11906e+10,262.282,3.89987
5291,37378.5,8000,13150.7,13150.7,-2.07235,1,5.25352e+10,209.231,20
5292,37621.1,8000,15251,15251,-0.191112,1,6.54219e+10,247.35,0.515832
5293,36336,2652,5010.24,5010.24,-1.78728,1,1.46366e+11,244.294,0.558197
5294,30988.5,3619.9,8787.31,8787.31,-3.30299,1,8.2159e+10,244.049,2.90281
5295,45000,8000,4973.22,4973.22,-4.90014,1,6.09447e+10,203.625,4.03476
5296,45000,3596.35,1000,1000,-2.06436,1,5.20666e+10,216.227,2.63706
5297,24809.7,2521.55,6400.88,6400.88,-5.95493,1,5.1592e+10,222.158,4.87691
5298,31757.1,4705.42,9079.17,9079.17,-0.118139,1,2e+11,210.162,1.69665
5299,20939.4,3713.87,2234.33,2234.33,-2.77863,1,6.91434e+10,221.588,12.3546
5300,45000,3193.22,9838.7,9838.7,-0.492296,1,7.94011e+10,222.081,1.68291
5301,21103,2858.38,12499.5,12499.5,-2.36502,1,2e+11,201.141,20
5302,25430.5,5396.63,10586.5,10586.5,-2.61849,1,6.9523e+10,228.557,18.3084
5303,30687.5,4032.76,16680.9,16680.9,-6,1,1.14843e+11,250.267,2.23649
5304,22876.2,8000,15101.2,15101.2,-3.14682,1,1.30877e+11,262.79,20
5305,11602.6,4386.9,10999.9,10999.9,-1.49282,1,4.11611e+10,197.715,4.9681
5306,14537.4,5404.81,15887.2,15887.2,-3.83969,1,3.0231e+10,200.368,6.21086
5307,45000,7855.23,7753.41,7753.41,3.24739,1,9.40665e+10,267.771,1.32485
5308,8365.99,7080.29,4087.27,4087.27,-1.53985,1,4.89376e+10,223.687,2.64629
5309,21969,4228.24,17227.6,17227.6,0.964749,1,2e+11,199.245,10.5398
5310,45000,4595.42,11282.9,11282.9,-3.50472,1,2e+11,230.761,20
5311,18557.1,3392.71,13185.1,13185.1,0.845494,1,4.31156e+10,196.63,3.2601
5312,18954.6,4036.66,12892,12892,-4.00383,1,4.53258e+10,222.083,0.75401
5313,26076.2,7217.87,4402.47,4402.47,1.40047,1,6.06582e+10,242.297,3.56226
5314,29023.3,5738.25,3243.48,3243.48,-6,1,2e+11,216.972,0.703831
5315,27601.3,4965.46,11786.6,11786.6,-5.56222,1,1.06879e+11,201.243,0.893248
5316,18339.6,8000,6264.97,6264.97,1.11658,1,3.90157e+10,229.685,4.01522
5317,30945.6,6223.09,8781.46,8781.46,1.71787,1,8.18911e+10,218.767,20
5318,26444.3,6216.64,2936.97,2936.97,0.871858,1,7.88666e+10,258.144,7.73903
5319,22141.1,8000,8019.33,8019.33,-0.356137,1,8.11138e+10,216.767,3.16355
5320,45000,4046.63,22000.9,22000.9,-5.14766,1,8.13461e+10,192.318,4.45476
5321,25950.5,4478.06,17665,17665,-4.38914,1,7.46547e+10,224.991,14.2542
5322,8758.78,4977.83,9506.15,9506.15,-4.11503,1,6.83567e+10,214.916,6.29492
5323,11412.6,3942.28,17892.8,17892.8,-2.23833,1,2e+11,219.969,7.21017
5324,23091.7,2204.84,13681.4,13681.4,-3.94808,1,1.56335e+11,209.654,1.8128
5325,26826.6,7019.98,10341.4,10341.4,-2.31999,1,1.84172e+11,205.354,1.42978
5326,45000,4967.36,1135.41,1135.41,-0.554132,1,6.48218e+10,205.552,3.55979
5327,21842,6634.82,7767.64,7767.64,-4.98542,1,4.97951e+10,239.465,9.5614
5328,28600.3,2977.89,5052.09,5052.09,-2.47343,1,1.38786e+11,211.235,1.86508
5329,31092.1,2976.1,16181.8,16181.8,6,1,1.27407e+11,222.634,3.54671
5330,31384,5256.98,12706,12706,-2.93001,1,8.83632e+10,221.318,20
5331,26149.6,3484.55,3557.84,3557.84,-0.535159,1,7.54439e+10,224.141,3.84867
5332,22688.6,4807.82,12680.7,12680.7,-6,1,1.85389e+10,241.251,4.3775
5333,16549.9,5126.68,25000,25000,-2.33376,1,2e+11,209.771,2.41958
5334,17354.4,6706.97,13670,13670,-5.41695,1,1.61479e+11,233.515,20
5335,21074.6,5011.13,14343.1,14343.1,5.49796,1,8.83497e+10,217.8,17.4003
5336,45000,6089.97,12627.1,12627.1,-5.07507,1,3.8836e+10,249.586,3.63114
5337,24960,2083.96,14415.7,14415.7,0.250077,1,5.43547e+10,216.114,7.2104
5338,45000,3262.53,11806.5,11806.5,-4.70909,1,8.03205e+10,246.602,7.05817
5339,20400.5,5494.08,13435.5,13435.5,-4.18344,1,2e+11,180,16.3333
5340,45000,4425.14,18489.5,18489.5,-3.75737,1,2e+11,209.169,4.4644
5341,45000,3230.59,7283.11,7283.11,-4.82572,1,1.82389e+11,209.904,7.2061
5342,17036.2,6328.46,12496,12496,-1.20797,1,8.23185e+10,192.09,1.30429
5343,12938.2,3441.26,15248.1,15248.1,1.86159,1,1.10497e+11,217.752,3.43556
5344,45000,3133.67,11276.5,11276.5,-1.49833,1,1.11609e+11,197.025,0.465866
5345,19474.5,7631.26,4776.45,4776.45,-1.99425,1,2.23806e+10,241.754,4.55379
5346,45000,5232.94,3716.66,3716.66,-2.59732,1,6.59529e+10,263.941,20
5347,34355.5,6790.75,9886.01,9886.01,-0.428081,1,3.70851e+10,270,10.5946
5348,22402.3,3918.48,7556.57,7556.57,0.434135,1,1.24945e+11,207.555,15.539
5349,20147.2,2719.86,13381.2,13381.2,-2.09613,1,2.31786e+10,209.52,0.940888
5350,33733.7,7183.85,1000,1000,3.31055,1,2e+11,222.873,6.97342
5351,18915.5,5329.5,11780.5,11780.5,-5.26775,1,1.55534e+11,235.434,1.51792
5352,45000,4310.68,3281.04,3281.04,-0.0457372,1,2e+11,214.292,15.8364
5353,8304.9,6407.05,12265.7,12265.7,-3.4771,1,1.37946e+11,215.619,6.61276
5354,45000,5263.45,11548.7,11548.7,-3.83887,1,1.11142e+11,204.403,0.593845
5355,25445.8,5262.67,12183.1,12183.1,-4.46645,1,1.40529e+11,218.126,20
5356,24103.7,7302.49,12442.2,12442.2,-2.74582,1,1.62972e+11,248.751,7.54114
5357,26863.7,4430.24,8346.31,8346.31,-1.01345,1,1.14354e+11,227.22,0.510837
5358,30656.3,2000,10779.3,10779.3,-3.43946,1,1.09188e+11,194.243,4.76545
5359,25779.3,3013.48,16594.3,16594.3,1.34269,1,1.00202e+11,270,0.88138
5360,21479,7647.21,15158.9,15158.9,-4.4955,1,6.50456e+10,249.444,9.16318
5361,45000,5737.57,16711.8,16711.8,-3.23311,1,1.39822e+11,224.153,0.722975
5362,12444.2,3771.39,17418.2,17418.2,-2.87554,1,8.93852e+10,238.509,5.59895
5363,45000,5745.72,6473.83,6473.83,-2.4807,1,1.90201e+11,235.563,11.3621
5364,14189.9,8000,7821.16,7821.16,-5.15132,1,1.01328e+11,187.192,13.663
5365,26363.6,7409.83,4384.48,4384.48,-1.80173,1,5.6587e+10,249.688,16.1488
5366,39480.7,6056.29,11983.4,11983.4,2.52075,1,1.27164e+11,245.496,16.3667
5367,26444.3,8000,2750.79,2750.79,-5.03867,1,6.87325e+10,227.663,5.70025
5368,27943.7,6552.93,1555.76,1555.76,-6,1,1.81189e+11,218.055,15.276
5369,18585.9,3440.4,25000,25000,-2.56852,1,1.72156e+11,192.021,1.25622
5370,15400.9,4607.59,1068.14,1068.14,-6,1,8.84264e+10,231.314,20
5371,29858.6,5595.67,10670.6,10670.6,4.13547,1,1.30443e+11,239.732,8.42378
5372,33338.1,3485.47,7365.31,7365.31,-2.20092,1,1.24917e+11,191.198,2.13839
5373,45000,4524.73,19089.9,19089.9,-5.96381,1,1.01061e+11,215.264,0.669339
5374,35401.9,6182.71,18259,18259,-1.6154,1,4.13762e+10,245.289,11.0287
5375,23348.7,5379.75,10427.4,10427.4,1.26079,1,6.01485e+10,202.027,1.24643
5376,34858.1,4591.94,16835.1,16835.1,-2.18348,1,8.88507e+10,185.149,9.26696
5377,15696.5,3366.93,12823.6,12823.6,-3.87959,1,4.66421e+10,244.692,0.311381
5378,35066.4,2499.9,4744.85,4744.85,-1.67857,1,4.73541e+10,264.388,20
5379,17281.5,4468.57,3805.72,3805.72,-4.25717,1,5.59074e+10,222.319,8.25995
5380,10638.7,4964.03,11077.2,11077.2,-6,1,8.44456e+10,239.672,1.0618
5381,28971.7,4105.45,9661.64,9661.64,-5.27845,1,1.28627e+11,180.796,20
5382,8195.97,6178.13,5803.62,5803.62,-6,1,4.98332e+10,196.32,16.835
5383,20540.7,2844.99,13857.9,13857.9,-4.45001,1,4.74986e+10,213.474,0.992607
5384,28463.6,4562.6,15086.5,15086.5,-5.90025,1,2e+11,219.137,6.3367
5385,42120.4,2911.69,15347,15347,-1.00304,1,2e+11,213.951,20
5386,18466.1,5503.29,2100.81,2100.81,-0.691009,1,1.62895e+11,228.916,2.17968
5387,17574.5,4245.19,14378.5,14378.5,-5.19347,1,2e+11,205.089,17.7708
5388,31463.5,5850.36,12504.9,12504.9,3.15627,1,1.23607e+11,228.364,6.48985
5389,18214.4,2174.66,12570.4,12570.4,0.954319,1,1.73614e+10,209.699,2.66572
5390,15285.3,5331.54,13570.3,13570.3,0.76146,1,3.75016e+10,226.39,0.222843
5391,24302.4,5376.24,1000,1000,2.06234,1,2.89996e+10,202.385,20
5392,10239.4,5140.94,12658.8,12658.8,-1.914,1,7.92291e+10,196.193,15.6739
5393,31488,4660.57,22221.3,22221.3,-3.6093,1,4.57948e+10,222.108,0.929375
5394,23777.9,6897.96,1000,1000,-4.6534,1,6.19275e+10,198.186,20
5395,11637.5,5829.43,8431.65,8431.65,-4.31431,1,1.61835e+11,270,15.7799
5396,45000,4314.13,17728.7,17728.7,-5.12059,1,2.29483e+10,223.018,18.0549
5397,33273.8,3655.18,14645.1,14645.1,-4.13649,1,1.06982e+11,195.487,1.38886
5398,25428.1,6531.25,18119.9,18119.9,-0.862194,1,6.12249e+10,185.778,0.741859
5399,45000,6552.11,7136.05,7136.05,-3.48762,1,1.96342e+11,231.897,20
5400,16591.9,4449.71,9850.43,9850.43,-5.78668,1,1e+10,239.393,2.13563
5401,32183.3,5476.27,1000,1000,-2.33867,1,2e+11,209.069,12.2512
5402,18169.2,5159.37,9315.49,9315.49,0.155812,1,2.19915e+10,244.867,10.0771
5403,14530.9,6783,8108.73,8108.73,-0.642885,1,8.2434e+10,210.632,1.45709
5404,45000,6301.65,12591.6,12591.6,3.7125,1,7.51205e+10,243.41,20
5405,10416.4,8000,17596.5,17596.5,6,1,6.53374e+10,224.868,0.584743
5406,25089.5,3575.66,11731.1,11731.1,-1.71351,1,6.29151e+10,235.013,20
5407,45000,4609.46,6895.96,6895.96,-6,1,1.48819e+11,193.953,0.906132
5408,22154.4,6887.33,3553.65,3553.65,0.925227,1,1.03192e+11,203.151,5.55113
5409,17209.6,3609.13,10724.6,10724.6,-4.70472,1,1.10996e+11,180,0.855102
5410,15475,3587.37,1000,1000,-5.10013,1,1.68188e+11,234.054,1.98826
5411,17686.4,8000,10073.2,10073.2,-4.59673,1,1.17733e+11,250.364,2.83844
5412,45000,6967.38,5310.39,5310.39,1.99636,1,4.64146e+10,230.072,18.8481
5413,45000,7386.54,17544.8,17544.8,-1.81018,1,1.24712e+10,241.21,15.6324
5414,11023,4433.04,5721.95,5721.95,4.17619,1,9.35177e+10,236.439,2.48569
5415,19093.1,7320.53,11661,11661,-5.74297,1,5.27585e+10,214.881,8.44548
5416,39660.5,6402.18,6010.12,6010.12,-6,1,1.49598e+11,232.972,1.88359
5417,10136.6,2800.22,12992.9,12992.9,-1.99645,1,6.44632e+10,229.897,1.62764
5418,34286.3,2965.44,6182.5,6182.5,2.52286,1,1.32266e+11,222.879,2.35018
5419,45000,4151.96,6197.87,6197.87,-3.05567,1,1.5801e+11,213.22,10.9035
5420,17687.4,5150.38,22040.1,22040.1,-6,1,9.21006e+10,208.273,1.46755
5421,15495.8,4822.51,1000,1000,4.20722,1,6.02977e+10,210.389,8.64077
5422,24644.5,6522.57,21803.5,21803.5,-2.4947,1,1.64224e+11,198.694,20
5423,45000,8000,25000,25000,-4.98314,1,1.97517e+11,195.39,0.270377
5424,29129.2,2849.25,8997.81,8997.81,-6,1,7.22317e+10,257.775,12.9917
5425,26418.6,5247.97,20556.6,20556.6,0.129099,1,1.8038e+11,263.229,4.86805
5426,11465.6,5178.61,9987.79,9987.79,-0.648247,1,1.10582e+11,196.474,1.76583
5427,37626.1,6599.34,16452.8,16452.8,-4.21524,1,1.77062e+11,221.348,13.642
5428,45000,2414.38,20104.1,20104.1,-6,1,1.07823e+11,192.304,7.29388
5429,23275.2,4696.52,4217.61,4217.61,-6,1,4.17086e+10,210.575,6.10773
5430,45000,6522.46,11208.4,11208.4,-4.14507,1,1.30818e+11,229.468,8.38644
5431,37806.4,6752.28,14067.5,14067.5,0.256021,1,3.89237e+10,180.777,20
5432,14077.9,3133.2,6742.53,6742.53,4.5029,1,7.71725e+10,195.918,0.392304
5433,33117.4,3703.51,3891.98,3891.98,-4.1032,1,1.03301e+11,249.069,0.71448
5434,45000,3600.29,6490.91,6490.91,-1.25875,1,9.91176e+10,262.076,4.84102
5435,19782.8,4991.55,5474.57,5474.57,-4.73685,1,2e+11,210.589,0.339651
5436,9787.78,5565.9,20097.6,20097.6,-4.19937,1,2e+11,218.108,0.1
5437,11032.4,5618.88,13539.7,13539.7,-3.67489,1,2e+11,253.078,20
5438,15263,3417.05,5444.53,5444.53,-2.80254,1,7.05969e+10,225.159,3.41476
5439,45000,4748.68,9833.27,9833.27,-0.281915,1,2e+11,221.23,20
5440,19793.9,4170.47,1000,1000,2.25839,1,1.00148e+11,209.233,20
5441,23945.5,5991.22,20910.9,20910.9,-6,1,1.07466e+11,232.477,0.735135
5442,43847.2,8000,7025.27,7025.27,0.91589,1,5.87452e+10,217.667,20
5443,8276.77,4537.19,15119,15119,3.41516,1,2e+11,209.262,17.107
5444,14786.5,5599.93,14980.1,14980.1,-6,1,1.13386e+11,219.594,4.54726
5445,15858.5,3284.5,11013.4,11013.4,-0.809856,1,2e+11,223.402,1.82768
5446,9698.71,6793.43,9927.41,9927.41,-3.58925,1,1.70718e+11,234.813,1.29953
5447,22502.6,4278.87,4584.04,4584.04,-4.81612,1,2e+11,244.801,1.25983
5448,17460.9,3644.5,7786.58,7786.58,-6,1,2.57494e+10,198.995,5.41788
5449,45000,4774.32,7118.77,7118.77,1.46313,1,2e+11,237.952,20
5450,20166,6817.99,17690.3,17690.3,0.0943723,1,2e+11,225.126,20
5451,9320.13,6670.05,13198.8,13198.8,-3.49672,1,5.65753e+10,225.076,4.59349
5452,23132.4,8000,3293.33,3293.33,-5.13801,1,8.39178e+10,196.828,3.36667
5453,12113.6,8000,5452.45,5452.45,-0.345128,1,2e+11,226.735,15.5303
5454,45000,4255,3982.89,3982.89,-4.39442,1,5.74223e+10,216.075,2.42074
5455,45000,7004.15,17743.3,17743.3,-2.16729,1,7.95867e+10,211.25,2.95851
5456,17952.5,8000,7387.23,7387.23,-0.615187,1,1.77555e+11,241.511,1.29018
5457,45000,6638.45,12302.6,12302.6,-2.88888,1,7.68483e+10,201.911,2.08183
5458,31743,6578.89,5012.46,5012.46,-3.51501,1,6.16644e+10,203.404,2.81297
5459,24941.7,5097.32,7457.27,7457.27,0.45406,1,2e+11,243.156,20
5460,17018.2,4553.06,16846.9,16846.9,-1.22212,1,6.15778e+10,214.226,2.30549
5461,16978.2,3937.03,14001.5,14001.5,-4.26374,1,1.95564e+11,248.065,1.00588
5462,25438.1,5054.64,11064.5,11064.5,-5.05344,1,7.99677e+10,194.581,13.3381
5463,36057.3,6186.5,12481.1,12481.1,-2.58235,1,4.27295e+10,243.308,3.84896
5464,38424.3,6256.25,1000,1000,-1.83372,1,2e+11,245.718,3.78715
5465,16617.4,2288.39,12465,12465,-6,1,8.53927e+10,204.206,7.04114
5466,15472.7,3535.01,15078.2,15078.2,2.8465,1,6.32352e+10,230.128,7.40013
5467,31471.4,4851.11,6815.22,6815.22,-6,1,2e+11,215.452,1.52144
5468,45000,4105.79,22440.4,22440.4,-2.578,1,4.28996e+10,182.75,5.0402
5469,21672,3799.7,7470.06,7470.06,-2.64693,1,1.28198e+11,182.375,9.84966
5470,40350.6,3728.18,5554,5554,-0.568047,1,2e+11,201.256,0.515144
5471,16945.9,3956.01,12425.6,12425.6,-5.02007,1,2e+11,213.069,9.05149
5472,25696,4753.88,16268.7,16268.7,2.92753,1,3.21401e+10,205.479,20
5473,19743.3,2640.2,5094.82,5094.82,-2.81584,1,1.73307e+11,230.901,5.31861
5474,25056.7,5454.28,20829.2,20829.2,-2.55937,1,7.35113e+10,194.994,4.49361
5475,20445.6,2194.46,12885.5,12885.5,-1.15071,1,1.04066e+11,188.999,1.10837
5476,30997,3237,14859.2,14859.2,1.4953,1,3.63279e+10,257.598,8.25348
5477,24728.2,4500.22,9239.69,9239.69,-0.813392,1,5.16472e+10,243.903,8.05112
5478,33049.1,5518.47,18140.7,18140.7,-4.44449,1,1.26279e+10,180,0.317751
5479,15204.7,5733.48,19498.6,19498.6,-0.841036,1,2e+11,232.336,16.4687
5480,45000,5090.43,8047,8047,-2.14107,1,5.46497e+10,210.572,1.08678
5481,34872.4,3373.62,6003.77,6003.77,-3.18588,1,1.41032e+11,245.718,2.22791
5482,17610.5,3356.9,11666.9,11666.9,-3.72498,1,2e+11,214.392,5.29066
5483,22755.2,4648.07,14335,14335,-1.70921,1,5.84298e+10,226.111,5.772
5484,34766.5,4826.84,7605.29,7605.29,0.0160029,1,2e+11,225.705,4.82953
5485,9730.89,3598.98,8625.99,8625.99,-3.16852,1,2e+11,225.187,4.29862
5486,42837.3,5739.76,8151.59,8151.59,-4.30553,1,1.63643e+11,235.103,20
5487,16163,8000,9897.56,9897.56,-3.33194,1,2e+11,216.988,1.92542
5488,23984,4516.16,10282.3,10282.3,-2.3102,1,1.17049e+11,233.117,4.10943
5489,45000,4531.05,4218.2,4218.2,-1.8716,1,1.26455e+11,217.36,17.8114
5490,45000,4443.85,16458.3,16458.3,-0.693632,1,1.47001e+11,248.555,1.42941
5491,33445,5513.08,13340.4,13340.4,-0.621881,1,5.94835e+10,225.401,2.03887
5492,15343.2,6990.44,16553.4,16553.4,-5.39296,1,5.07211e+10,236.303,15.3268
5493,30586.3,5934.45,11222,11222,-2.98515,1,6.72313e+10,227.09,7.3852
5494,23909.3,4117.04,1000,1000,-6,1,2e+11,194.015,0.270382
5495,16385.6,2000,6865.56,6865.56,-1.3972,1,1.30186e+11,217.095,3.88598
5496,27175.8,5356.31,22179.5,22179.5,-6,1,1.26613e+11,235.796,7.4679
5497,26268.6,6695.35,6763.28,6763.28,-1.76431,1,1.45031e+11,270,7.92116
5498,17838.5,5423.15,12468.2,12468.2,2.65967,1,2e+11,270,0.789111
5499,29894,4103.08,10909.7,10909.7,-1.69748,1,4.82289e+10,232.157,2.32956
5500,16648.4,8000,7451.24,7451.24,-5.99757,1,9.45165e+10,199.789,20
5501,45000,3981.28,13071.3,13071.3,0.575244,1,4.43463e+10,231.414,1.46864
5502,45000,2643.84,3103.28,3103.28,-0.828151,1,8.90037e+10,230.241,0.685326
5503,13378.6,4311.3,3190.07,3190.07,-5.85793,1,1.40906e+11,254.143,16.1437
5504,20217.6,3631.23,13591.4,13591.4,-6,1,4.98818e+10,210.367,3.23837
5505,22667.6,5670.81,12975.1,12975.1,-6,1,2.35496e+10,200.592,2.73228
5506,12803.1,4678.49,10784.9,10784.9,4.62307,1,1.07645e+11,249.399,5.92712
5507,26348.1,6805,1771.02,1771.02,-1.44284,1,1.28555e+11,232.043,2.09031
5508,27539.4,2563.41,6755.49,6755.49,-0.235215,1,1.49473e+11,219.899,1.58685
5509,29091,5055.22,12767.8,12767.8,-2.39544,1,1.48676e+11,244.199,0.861875
5510,7405.03,4894.51,9824.11,9824.11,5.0265,1,2e+11,212.083,14.0184
5511,32067.9,2967.95,4994.63,4994.63,1.4632,1,4.86879e+10,215.197,20
5512,20913.1,3457.83,6268.09,6268.09,-2.77352,1,7.90388e+10,223.642,1.10911
5513,45000,4398.6,11708.6,11708.6,-6,1,2e+11,224.874,5.10944
5514,45000,2857.75,1000,1000,-0.25772,1,4.88876e+10,227.906,20
5515,32364.3,8000,14560.4,14560.4,2.53974,1,2e+11,210.222,13.9009
5516,8831.66,2600.81,14782.6,14782.6,-6,1,6.28146e+10,180,1.3898
5517,12773.8,3650.55,1000,1000,-1.63257,1,1.3699e+11,223.529,3.92166
5518,12809.2,4167.9,1000,1000,-2.07861,1,3.78386e+10,269.814,20
5519,34036.8,4204.33,10027.9,10027.9,-1.01946,1,7.91036e+10,236.801,14.1071
5520,12648.3,5937.52,9165.12,9165.12,-0.324862,1,4.37454e+10,229.642,2.43783
5521,33037.7,4018.43,13030.7,13030.7,-0.254804,1,4.91943e+10,186.987,1.85459
5522,13358.1,4149.81,14471.8,14471.8,-2.06082,1,5.22931e+10,214.506,1.88929
5523,29350.3,3292.13,20024.7,20024.7,-2.10624,1,2e+11,228.439,12.3795
5524,21353.4,7702.49,21717.1,21717.1,0.618546,1,5.54106e+10,235.257,6.10024
5525,41078.5,4681.34,11436.4,11436.4,-4.22392,1,1.1479e+10,196.632,13.7798
5526,17429,5628.82,25000,25000,2.88664,1,9.60658e+10,259.051,5.93517
5527,12805.6,4863.31,14882.9,14882.9,-0.513452,1,5.13331e+10,257.152,0.846043
5528,45000,3707.52,6959.53,6959.53,-0.187498,1,3.8099e+10,255.097,3.86707
5529,18636,3527.65,1000,1000,-1.29822,1,1.42979e+11,237.862,6.70295
5530,45000,7484.15,5478.3,5478.3,-3.1518,1,6.15209e+10,257.345,5.80721
5531,15414.6,7627.57,4890.43,4890.43,-4.13575,1,1.4639e+11,211.831,10.2084
5532,30803.4,6080.74,19451.9,19451.9,-1.01884,1,1.51555e+11,180,1.58501
5533,12033.6,3667.51,19191.8,19191.8,1.59476,1,1.81325e+11,224.406,11.3069
5534,28494.1,5362.71,14202.1,14202.1,6,1,1.86236e+11,180,8.94739
5535,45000,4611.27,4106.13,4106.13,1.07248,1,9.48727e+10,231.714,3.25263
5536,20012.7,3049.65,10239.3,10239.3,-1.40353,1,2e+11,210.731,2.9211
5537,18657.1,3001.84,9011.75,9011.75,-4.49113,1,6.49584e+10,226.528,11.9781
5538,20796.9,5482.05,8826.19,8826.19,-5.90433,1,9.76432e+10,248.734,3.21
5539,20975.6,8000,1741.24,1741.24,-3.3207,1,1.69569e+11,214.086,4.43646
5540,24998.5,3694.43,1000,1000,-0.914749,1,1.16498e+11,261.683,9.91628
5541,26946.2,4850.53,19331.8,19331.8,-2.58434,1,1.07809e+11,224.573,12.2002
5542,10315.3,7602.24,13325.6,13325.6,-0.897497,1,5.8213e+10,246.452,18.5731
5543,28099.1,8000,18666.1,18666.1,-1.63366,1,1.2743e+11,253.926,3.01391
5544,15037.7,3063.31,2068.9,2068.9,-3.7794,1,1.61875e+11,223.932,13.0061
5545,36387.2,5224.24,1874.48,1874.48,-4.38651,1,5.03062e+10,237.497,3.0869
5546,25563.1,4360.22,15169.8,15169.8,-1.22203,1,8.53072e+10,180,1.67487
5547,16544.3,2814.32,10081.8,10081.8,-0.205936,1,1.20948e+11,180,5.82462
5548,15865.8,5493.32,12019.1,12019.1,-6,1,1.74123e+11,228.961,6.05931
5549,43624.4,4364.7,9661.84,9661.84,-6,1,6.4837e+10,216.825,6.3028
5550,5782.26,7509.54,7614.73,7614.73,-4.76959,1,1.49751e+11,241.721,4.09005
5551,26201.6,4668.23,5924.53,5924.53,1.32825,1,7.37093e+10,254.933,0.584064
5552,15511.9,8000,11814.9,11814.9,0.128359,1,1.43111e+11,264.233,1.91526
5553,27577.7,4237.08,8270.9,8270.9,-3.45161,1,1.11954e+11,224.695,4.38198
5554,45000,5235.65,7733.83,7733.83,-0.887277,1,4.64662e+10,228.12,2.30619
5555,45000,3957.78,7028.47,7028.47,-1.87334,1,1.37798e+11,235.348,4.6107
5556,39080.5,5611.39,11087.7,11087.7,-1.21719,1,8.74491e+10,248.277,1.96692
5557,45000,3470.68,22252.8,22252.8,-3.95035,1,1.03752e+11,227.881,0.481899
5558,22053.6,6795.24,12253.5,12253.5,-2.6844,1,5.24774e+10,193.457,0.130372
5559,45000,6250,18123.5,18123.5,-1.94762,1,1.49468e+11,244.602,0.999978
5560,26506.2,3705.28,8527.53,8527.53,-3.82022,1,1.67415e+11,194.019,14.7651
5561,24349.7,8000,20205.4,20205.4,-3.77627,1,8.05172e+10,228.097,2.68304
5562,39714.9,6280.7,1694.24,1694.24,2.64503,1,7.88171e+10,217.222,7.23694
5563,7902.27,2846.72,1000,1000,-2.15467,1,1.14057e+11,200.317,9.39943
5564,19179.2,4868.19,10756.1,10756.1,-2.53096,1,6.90562e+10,239.386,6.93822
5565,19955.9,4073.98,23387.1,23387.1,3.32839,1,6.19391e+10,207.659,20
5566,19863.3,5196.14,1000,1000,-2.72539,1,1.39548e+11,200.567,1.53405
5567,15138.2,5816.4,12140.4,12140.4,-5.7163,1,6.9855e+10,216.704,6.49741
5568,18513.7,6011.09,17884.9,17884.9,-2.00918,1,7.14474e+10,235.663,20
5569,15762.2,4728.15,7998.15,7998.15,1.65203,1,5.33903e+10,218.493,2.84759
5570,42335.3,3102.52,12836.2,12836.2,2.47409,1,6.22984e+10,201.682,20
5571,25303.8,4733.08,6961.87,6961.87,-2.06867,1,3.15409e+10,187.264,13.1168
5572,40569.3,3254.8,5775.92,5775.92,-1.49778,1,1.0908e+11,248.418,10.0312
5573,42178.6,4146.91,14660.3,14660.3,1.44004,1,1.83357e+11,217.751,3.72392
5574,31282.8,7402.08,16630.9,16630.9,-1.67377,1,3.50163e+10,247.865,2.45598
5575,42429.4,6846.79,13339.3,13339.3,-3.50778,1,3.48079e+10,214.824,0.953567
5576,12767.7,3984.78,11585.3,11585.3,-2.47102,1,1.72168e+11,218.163,20
5577,21604.5,3692.9,13686.5,13686.5,0.706914,1,9.54511e+10,232.97,9.68374
5578,17329.8,8000,9099.91,9099.91,1.79768,1,2e+11,180,7.29809
5579,25823.3,3243.1,10981.4,10981.4,3.96757,1,1.03716e+11,239.842,10.5039
5580,24486.2,5077.82,1284.16,1284.16,-4.09358,1,1.17364e+11,237.594,7.51196
5581,21838.5,6688.41,14120.7,14120.7,0.575683,1,8.2179e+10,261.736,3.07401
5582,32482.8,5435.51,14715.6,14715.6,-2.35939,1,1.66052e+11,236.813,4.7689
5583,45000,4566.56,12598.6,12598.6,-3.54664,1,2e+11,213.654,0.155663
5584,23908.5,8000,13519.6,13519.6,1.44724,1,1.49299e+11,224.535,1.78467
5585,19814.4,4376.68,9864.74,9864.74,-2.87656,1,1.12409e+10,240.003,9.49488
5586,9911.85,8000,8147.13,8147.13,-6,1,2e+11,188.682,0.897717
5587,12424.2,4934.27,12066.8,12066.8,-2.28014,1,5.14434e+10,224.911,3.38078
5588,28507.5,4382.02,11306.6,11306.6,-1.53187,1,1.01415e+11,201.735,7.38688
5589,23126.8,3187.69,3018.2,3018.2,-2.24655,1,2e+11,232.443,3.36997
5590,21789.5,8000,2135.28,2135.28,-2.45154,1,9.76928e+10,225.009,7.47142
5591,40619.2,6294.45,14249.2,14249.2,0.841802,1,4.1556e+10,226.933,20
5592,33315.3,4584.59,12943.8,12943.8,-4.40914,1,1.03627e+11,215.237,20
5593,45000,5494.19,12387.1,12387.1,5.19824,1,4.34587e+10,244.933,5.44788
5594,44927,4622.05,11198.2,11198.2,-2.00603,1,5.20375e+10,260.747,20
